item_id,item_title,avg_price,popularity,n_interactions
90011C,green crystal drop earrings,2.95,3,1
90011E,amber crystal drop earrings,2.95,1,1
90012A,midnight blue drop crystal necklace,2.95,5,2
90012B,black drop crystal necklace,5.28,7,3
90013A,midnight blue vintage earrings,3.75,20,10
90013B,black vintage earrings,3.75,10,5
90013C,green vintage earrings,3.75,19,10
90013D,purple vintage earrings,3.75,15,8
90014A,silver/mop orbit necklace,9.0,30,22
90014B,gold m pearl  orbit necklace,9.02,18,15
90014C,silver/black orbit necklace,9.45,19,14
90016A,silver/m.o.p pendant orbit necklace,8.03,14,9
90016B,gold/m.o.p pendant orbit necklace,8.5,20,17
90016C,silver/black pendant orbit necklace,8.5,5,4
90018A,silver m.o.p orbit drop earrings,4.25,28,16
90018B,gold m.o.p orbit drop earrings,4.25,16,10
90018C,silver black orbit drop earrings,4.25,12,7
90019A,silver m.o.p orbit bracelet,4.95,29,17
90019B,gold m.o.p orbit bracelet,4.95,10,7
90019C,silver black orbit bracelet,4.95,9,7
90020,filigree diamante chain,12.75,3,2
90021,laser cut multi strand necklace,11.95,5,4
90022,edwardian drop earrings jet black,3.75,6,4
90023,filigree diamante earrings,4.25,19,11
90024A,new baroque b'fly necklace black,8.5,5,4
90024B,new baroque b'fly necklace red,8.5,9,6
90024C,new baroque b'fly necklace green,8.5,6,5
90024D,new baroque b'fly necklace pink,8.5,13,11
90024E,new baroque b'fly necklace montana,8.5,10,7
90024F,new baroque b'fly necklace crystal,8.5,3,2
90025A,baroque butterfly earrings black,3.75,2,2
90025B,baroque butterfly earrings red,3.75,1,1
90025C,baroque butterfly earrings green,3.75,2,2
90025D,baroque butterfly earrings pink,3.75,2,2
90025E,baroque butterfly earrings montana,3.75,3,3
90025F,baroque butterfly earrings crystal,3.75,2,2
90026A,glass bead hoop necklace black,8.5,8,6
90026B,glass bead hoop necklace montana,8.5,7,6
90026C,glass bead hoop necklace green,8.5,7,5
90026D,glass bead hoop necklace amethyst,8.5,10,8
90027A,glass bead hoop earrings black,2.95,4,3
90027B,glass bead hoop earrings montana,2.95,7,4
90027C,glass bead hoop earrings green,2.95,4,2
90027D,glass bead hoop earrings amethyst,2.95,10,6
90028,new baroque large necklace blk/whit,8.5,7,5
90029,new baroque small necklace black,8.5,16,10
90030A,spotted white natural seed necklace,1.62,24,8
90030B,red kukui coconut seed necklace,2.3,51,19
90030C,brown kukui coconut seed necklace,1.99,28,10
90031,bili nut and wood necklace,1.0,15,5
90032,ivory shell heart necklace,6.1,35,21
90033,ivory shell heart earrings,2.55,4,2
90034,white silver necklace shell glass,9.95,2,2
90035A,"pearl & shell 42""neckl. green",10.75,14,9
90035B,"pearl & shell 42""neckl. pink",10.18,8,4
90035C,"pearl & shell 42""neckl. ivory",10.75,10,5
90036A,flower garland necklace red,7.95,18,14
90036B,"flower glass garland neckl.36""green",7.95,13,9
90036C,"flower glass garland neckl.36""blue",7.95,15,8
90036D,"flower glass garland neckl.36""black",7.95,22,12
90036E,"flower glass garld neckl36""amethyst",7.95,15,11
90036F,"flower glass garld neckl36""turquois",7.95,8,4
90037A,tiny crystal bracelet red,2.55,10,4
90037B,tiny crystal bracelet green,2.55,12,5
90037C,tiny crystal bracelet blue,2.55,9,4
90037D,tiny crystals bracelet black,2.55,3,1
90038A,glass and painted beads bracelet to,3.75,10,4
90038B,glass and painted beads bracelet ol,3.75,5,2
90038C,glass and beads bracelet ivory,3.75,7,3
90039A,fire polished glass bracelet red,3.75,4,2
90039B,fire polished glass bracelet montan,3.75,7,3
90039C,fire polished glass bracelet black,3.75,5,3
90039D,fire polished glass bracelet green,3.75,10,5
90040A,murano style glass bracelet red,3.5,17,10
90040B,murano style glass bracelet black,3.5,31,17
90040C,murano style glass bracelet gold,3.5,19,10
90040D,murano style glass bracelet pink,3.5,18,10
90041,pearl and cherry quartz braclet,3.5,3,2
90042A,freshwater pearl bracelet gold,2.55,14,7
90042B,freshwater pearl bracelet pink,2.55,10,5
90042C,freshwater pearl bracelet ivory,2.55,17,8
90043,copper and brass bag charm,5.78,9,6
90046,white with metal bag charm,4.95,12,7
90048,green with metal bag charm,4.95,14,6
90049,ivory gold metal bag charm,6.95,10,5
90050,cracked glaze necklace ivory,6.95,4,2
90051,cracked glaze necklace red,6.95,6,4
90052,cracked glaze necklace brown,6.95,2,1
90054,cracked glaze earrings red,2.55,2,2
90055,cracked glaze earrings brown,2.55,1,1
90056,chunky cracked glaze necklace ivory,10.75,3,1
90057,diamante ring assorted in box.,1.63,102,34
90058A,crystal stud earrings clear display,0.38,39,13
90058B,crystal stud earrings assorted col,0.48,82,28
90059A,diamante hair grip pack/2 crystal,1.65,9,3
90059B,diamante hair grip pack/2 black dia,1.65,9,4
90059C,diamante hair grip pack/2 montana,1.65,15,7
90059D,diamante hair grip pack/2 peridot,1.65,14,5
90059E,diamante hair grip pack/2 ruby,1.65,14,7
90059F,diamante hair grip pack/2 lt rose,1.65,12,5
90060B,fire polished glass neckl gold,5.95,6,4
90060C,fire polished glass neckl silver,5.95,5,3
90060D,fire polished glass neckl bronze,5.95,9,7
90060F,fire polished glass neckl green,5.95,12,7
90062,carnival bracelet,12.49,72,39
90063A,white vint art deco crystal necklac,8.5,17,10
90063B,black vint art dec crystal necklace,8.5,14,9
90064A,white vintage crystal earrings,3.75,7,4
90064B,black vintage  crystal earrings,3.75,13,9
90065A,white vintage crystal bracelet,6.75,13,7
90065B,black vint art dec crystal bracelet,6.75,8,6
90066A,pink vintage victorian choker,6.75,4,2
90067A,pink vintage victorian earrings,2.95,15,8
90067B,brown vintage victorian earrings,2.95,6,2
90069,ruby glass cluster necklace,7.5,8,5
90070,ruby glass cluster bracelet,5.95,23,11
90071,ruby glass cluster earrings,1.25,2,2
90072,ruby drop chandelier earrings,3.75,12,5
90073,vintage enamel & crystal earrings,4.95,15,7
90074,black diamond cluster necklace,8.95,5,4
90075,montana diamond cluster necklace,8.95,4,3
90076,montana diamond cluster earrings,2.55,3,1
90077,black diamond cluster earrings,2.55,1,1
90078,pink/white glass demi choker,7.5,7,4
90079,vintage enamel & crystal necklace,4.95,7,5
90081A,lily brooch amethyst colour,4.95,37,23
90081B,lily brooch white/silver colour,4.95,4,2
90081C,lily brooch olive colour,4.95,20,13
90082A,diamante bow brooch green colour,6.35,31,20
90082B,diamante bow brooch red colour,6.35,40,24
90082C,diamante bow brooch white colour,6.35,1,1
90082D,diamante bow brooch black colour,6.35,58,35
90083,crystal czech cross phone charm,1.06,19,8
90084,pink crystal guitar phone charm,0.85,20,9
90085,crystal stiletto phone charm,0.85,43,17
90086,crystal frog phone charm,1.1,43,19
90087,crystal sea horse phone charm,0.97,48,21
90088,crystal key+lock phone charm,0.85,27,12
90089,pink crystal skull phone charm,0.73,25,11
90090,pink crystal heart phone charm,0.85,48,20
90091,crystal dragonfly phone charm,0.85,3,2
90092,blue crystal boot phone charm,0.85,23,9
90093,clear crystal star phone charm,0.86,43,18
90094,necklace+bracelet set fruit salad,2.55,27,21
90095,necklace+bracelet set pink blossom,2.55,4,2
90096,necklace+bracelet set blue blossom,2.55,21,12
90098,necklace+bracelet pink butterfly,2.55,37,23
90099,necklace+bracelet set blue hibiscus,2.55,23,17
90100,necklace+bracelet set pink daisy,2.55,15,9
90101,white frangipani necklace,2.55,11,5
90102,white frangipani hair clip,0.85,7,3
90103,purple frangipani necklace,2.55,9,5
90104,purple frangipani hairclip,0.85,24,12
90108,blue blossom hair clip,1.05,30,13
90111,blue hibiscus  hair clip,1.05,7,6
90112,pink dolly hair clips,1.05,32,16
90114,summer daisies bag charm,2.55,34,19
90115,summer butterflies bag charm,2.55,21,11
90116,fruit salad bag charm,1.69,22,11
90118,pink daisy bag charm,2.55,5,3
90119,metalic leaves bag charms,2.48,35,18
90120A,pink murano twist bracelet,4.25,42,21
90120B,blue murano twist bracelet,4.17,41,21
90120C,green murano twist bracelet,4.25,32,17
90120D,white murano twist bracelet,4.14,37,20
90121B,vintage rose bead bracelet blue,4.25,15,9
90122A,pink crystal+glass bracelet,4.95,24,14
90122B,jade crystal+glass bracelet,4.95,25,14
90122C,turquoise crystal+glass bracelet,4.95,25,15
90123A,pink heart of glass bracelet,5.95,27,18
90123B,turquoise heart of glass bracelet,5.95,18,11
90123C,green heart of glass bracelet,5.95,16,9
90123D,white heart of glass bracelet,5.95,12,8
90124A,pink murano twist necklace,9.95,24,16
90124B,blue murano twist necklace,9.95,17,11
90124C,green murano twist necklace,9.95,13,8
90125A,pink bertie glass bead bag charm,1.58,28,12
90125B,aqua bertie glass bead bag charm,1.89,14,6
90125C,turquoise bertie glass bead charm,1.68,13,6
90125D,purple bertie glass bead bag charm,1.76,23,11
90125E,amber bertie glass bead bag charm,2.1,2,2
90126A,pink bertie mobile phone charm,1.69,8,4
90126C,amber bertie mobile phone charm,1.69,6,2
90127A,pink beads+hand phone charm,1.25,3,1
90127B,blue beads+hand phone charm,1.25,2,2
90128A,pink leaves and beads phone charm,1.25,8,5
90128B,blue leaves and beads phone charm,1.25,8,5
90128C,green leaves and beads phone charm,1.25,5,3
90128D,purple leaves and beads phone char,1.25,3,2
90129A,pink glass tassle bag charm,2.95,25,16
90129B,turquoise glass tassle bag charm,2.95,31,18
90129C,green glass tassle bag charm,2.95,29,17
90129D,amber glass tassle bag charm,2.95,21,12
90129E,purple glass tassle bag charm,2.95,21,11
90129F,red glass tassle bag charm,2.95,24,14
90130A,white stone/crystal earrings,2.95,11,6
90130B,turq stone/crystal earrings,2.95,9,4
90130C,green stone/crystal earrings,2.95,2,2
90130D,red stone/crystal earrings,2.95,3,1
90131,pink/amethyst/gold necklace,6.95,7,4
90133,teal/fuschia col bead necklace,4.95,12,7
90134,old rose combo bead necklace,2.95,6,2
90135,orange/wht/fuschia stones necklace,4.95,3,1
90135A,orange/fuschia stones necklace,4.95,5,2
90136,pale pink/amethyst stone necklace,9.95,3,2
90137,pink combo mini crystals necklace,4.95,14,8
90138,white/pink mini crystals necklace,4.95,7,5
90139,flower brooch 4 assorted colours,4.95,5,3
90140,pink sweetie necklace,7.5,5,3
90141A,green pendant triple shell necklace,4.95,6,4
90141B,ivory pendant triple shell necklace,4.95,4,2
90141C,turq pendant triple shell necklace,4.95,6,4
90141D,rose pendant triple shell necklace,4.95,2,1
90141E,orange pendant triple shell necklac,4.95,6,3
90142D,mop pendant shell necklace,4.95,7,4
90143,silver bracelet w pastel flower,7.22,37,18
90144,silver drop earrings with flower,3.75,19,11
90145,silver hoop earrings with flower,5.95,41,23
90146,fine silver necklace w pastel flowe,7.23,27,14
90147,chunky silver necklace pastel flowe,9.95,61,39
90148,long silver necklace pastel flower,12.75,24,16
90149,silver flowr pink shell necklace,7.34,13,7
90150,blue shell+silver necklace,7.5,11,7
90151,silver/natural shell necklace,8.5,11,7
90152A,silver/nat shell necklace w pendant,5.95,4,4
90152B,blue/green shell necklace w pendant,5.95,5,4
90152C,blue/nat shell necklace w pendant,5.95,6,4
90154,lazer cut necklace w pastel beads,8.67,9,6
90155,resin necklace w pastel beads,7.5,18,12
90156,resin bracelet w pastel beads,4.95,13,7
90157,riviera necklace,4.95,30,16
90158,st tropez necklace,4.95,18,11
90159,cote d'azure necklace,4.95,25,15
90160A,purple boudicca large bracelet,6.95,33,20
90160B,red boudicca large bracelet,6.76,40,23
90160C,turq+red boudicca large bracelet,6.95,53,32
90160D,pink boudicca large bracelet,6.95,39,21
90161A,ant copper red boudicca bracelet,4.95,24,14
90161B,ant copper turq boudicca bracelet,4.95,52,26
90161C,ant copper lime boudicca bracelet,4.95,64,34
90161D,ant copper pink boudicca bracelet,4.85,46,24
90162A,ant silver turquoise boudicca ring,2.95,18,10
90162B,ant silver lime green boudicca ring,2.95,35,19
90162C,ant silver fuschia boudicca ring,2.95,31,16
90162D,ant silver purple boudicca ring,2.95,21,12
90163A,pink rosebud & pearl necklace,7.5,10,5
90163B,white rosebud & pearl necklace,7.5,4,2
90164A,pink rosebud pearl bracelet,5.12,15,7
90164B,white  rosebud pearl bracelet,3.34,18,8
90165A,pink rosebud pearl earrings,2.55,6,2
90165B,white rosebud  pearl earrings,2.55,12,6
90166,pink & white rosebud ring,4.2,16,11
90167,beaded love heart jewellery set,0.84,225,75
90168,2 daisies hair comb,2.95,9,3
90169,daisy hair comb,2.55,8,3
90170,daisy hair band,1.65,24,10
90171,daisy ring,1.25,5,2
90173,pair butterfly hair clips,3.75,16,8
90174,butterfly hair band,2.55,9,4
90175A,white glass chunky charm bracelet,8.72,49,28
90175B,pink glass chunky charm bracelet,8.03,12,7
90175C,blue glass chunky charm bracelet,8.95,28,17
90175D,tigris eye chunky charm bracelet,8.95,23,15
90176A,classic diamante necklace jet,7.5,5,3
90176B,diamante necklace black,7.5,3,2
90176C,diamante necklace,7.5,7,4
90176D,diamante necklace purple,7.5,10,6
90176E,diamante necklace green,7.5,3,2
90177A,classic diamante earrings jet,2.95,4,2
90177B,drop diamante earrings black diamon,2.95,9,5
90177C,drop diamante earrings crystal,2.95,10,6
90177D,drop diamante earrings purple,2.95,19,10
90177E,drop diamante earrings green,2.95,5,3
90178A,amber chunky glass+bead necklace,11.95,19,15
90178B,purple chunky glass+bead necklace,11.95,13,9
90179A,amber fine bead necklace w tassel,5.95,7,5
90179B,purple fine bead necklace w tassel,5.95,7,5
90179C,black fine bead necklace w tassel,5.95,10,7
90180A,black+white necklace w tassel,9.58,26,19
90180B,purple amethyst necklace w tassel,9.95,14,10
90181A,amber glass/shell/pearl necklace,8.95,3,3
90182C,black 3 bead drop earrings,2.95,5,2
90183A,amber drop earrings w long beads,2.95,14,6
90183C,black drop earrings w long beads,2.95,2,2
90184A,amber chunky bead bracelet w strap,8.95,21,12
90184B,amethyst chunky bead bracelet w str,8.95,40,26
90184C,black chunky bead bracelet w strap,8.95,39,26
90185A,amber diamante expandable ring,4.25,20,9
90185B,amethyst diamante expandable ring,4.25,25,13
90185C,black diamante expandable ring,4.25,35,19
90185D,crystal diamante expandable ring,4.25,32,16
90186A,amethyst hoop earring floral leaf,2.95,30,16
90186B,crystal hoop earring floral leaf,2.95,23,13
90187A,blue drop earrings w bead cluster,3.35,2,1
90187B,green drop earrings w bead cluster,3.35,4,2
90188,drop earrings w flower & leaf,2.55,3,3
90189A,silver 2 strand necklace-leaf charm,7.5,8,5
90189B,gold 2 strand necklace-leaf charms,7.5,3,2
90190A,silver/crystal drop earrings w leaf,2.95,13,8
90190B,gold/amber drop earrings w leaf,2.95,15,6
90190C,silver/amethyst drop earrings leaf,2.95,17,10
90191,silver lariat 40cm,10.65,22,14
90192,jade drop earrings w filigree,4.95,40,19
90194,silver lariat black stone earrings,4.25,20,14
90195A,purple gemstone bracelet,8.26,42,26
90195B,black gemstone bracelet,8.65,32,20
90196A,purple gemstone necklace 45cm,12.75,13,9
90196B,black gemstone necklace 45cm,12.75,13,10
90197B,black glass bracelet w heart charms,4.95,4,2
90197D,amber glass bracelet heart charms,4.95,6,4
90198A,vintage rose bead bracelet raspberr,4.25,46,26
90198B,vintage rose bead bracelet black,4.25,54,32
90199A,5 strand glass necklace black,6.35,13,9
90199B,5 strand glass necklace amethyst,6.35,16,12
90199C,5 strand glass necklace crystal,6.32,43,28
90199D,5 strand glass necklace amber,6.35,12,9
90200A,purple sweetheart bracelet,4.25,76,43
90200B,black sweetheart bracelet,4.25,88,45
90200C,blue sweetheart bracelet,4.25,79,41
90200D,pink sweetheart bracelet,4.24,107,55
90200E,green sweetheart bracelet,4.24,99,53
90201A,purple enamel flower ring,2.95,44,20
90201B,black enamel flower ring,2.95,49,18
90201C,red enamel flower ring,2.95,45,19
90201D,green enamel flower ring,2.95,39,16
90202A,purple enamel flower hair tie,2.95,5,3
90202B,white enamel flower hair tie,2.95,6,3
90202C,green enamel flower hair tie,2.95,6,4
90202D,pink enamel flower hair tie,2.95,11,5
90203,silver charm necklace 70cm,7.5,43,24
90204,pair of enamel butterfly hairclip,3.35,12,9
90205A,large mint diamante hairslide,1.65,10,6
90205C,large crystal diamante hairslide,1.61,9,5
90206A,gold diamante star brooch,4.95,9,6
90206C,crystal diamante star brooch,4.95,17,11
90208,pair of enamel flower cluster slide,2.51,28,12
90209A,purple enamel+glass hair comb,2.0,27,10
90209B,green enamel+glass hair comb,2.03,44,19
90209C,pink enamel+glass hair comb,2.04,57,24
90210A,grey acrylic faceted bangle,2.63,26,12
90210B,clear acrylic faceted bangle,2.6,37,17
90210C,red   acrylic faceted bangle,2.14,23,9
90210D,purple acrylic faceted bangle,2.2,29,12
90211A,diamond las vegas necklace 45cm,5.95,9,5
90211B,jet black las vegas necklace 45cm,5.95,15,8
90212B,jet black las vegas bracelet round,3.75,12,7
90212C,purple las vegas bracelet round,3.75,10,5
90214A,"letter ""a"" bling key ring",1.21,69,45
90214B,"letter ""b"" bling key ring",1.19,25,16
90214C,"letter ""c"" bling key ring",1.14,56,35
90214D,"letter ""d"" bling key ring",1.15,31,19
90214E,"letter ""e"" bling key ring",1.16,52,33
90214F,"letter ""f"" bling key ring",1.1,18,13
90214G,"letter ""g"" bling key ring",1.11,33,21
90214H,"letter ""h"" bling key ring",1.17,34,23
90214I,"letter ""i"" bling key ring",1.09,20,12
90214J,"letter ""j"" bling key ring",1.22,47,30
90214K,"letter ""k"" bling key ring",1.19,67,45
90214L,"letter ""l"" bling key ring",1.18,51,29
